@relation sentimental-analizer


@attribute texto string
@attribute quantAdjetivoPositivo numeric
@attribute quantAdjetivoNegativo numeric
@attribute quantVerboPositivo numeric
@attribute quantVerboNegativo numeric
@attribute classTrain {positivo, negativo, neutro}


@DATA
'Suplicy: Dilma vai voltar e priorizará o meu projeto de Renda Básica | Brasil 24/7 https://t.co/fr2qKyPJEX via @brasil247\n&#3;',0,1,0,1,negativo
'Simples assim #GolpismoDaMídia #DILMAFICA #GLOBOGOLPISTA #ForaTemer #MichelGolpistaTemer #ModusOperandiPSDB  https://t.co/bfb0GnMCy4\n&#3;',1,0,0,0,positivo
'Simples assim #GolpismoDaMídia #DILMAFICA #GLOBOGOLPISTA #ForaTemer #MichelGolpistaTemer #ModusOperandiPSDB  https://t.co/bfb0GnMCy4\n&#3;',1,0,0,0,positivo
'Presidente do Bradesco era informado sobre ações ilícitas no Carf  diz PF. Dilma trambique queria Trabuco mi.. https://t.co/LQVEOZtOVL\n&#3;',0,1,0,0,negativo
'Marqueteiro de Lula e Dilma será alvo de nova operação da Polícia Federal https://t.co/uRuL6o1RX8\n&#3;',0,0,0,0,neutro
'Boa noite p vcs e fora temer\n&#3;',1,0,1,1,positivo
'Temer en la cuerda floja - Brecha\n&#3;',0,0,1,0,positivo
'Temer en la cuerda floja - Brecha\n&#3;',0,0,1,0,positivo
'Morra de rir com dois minutos seguidos de "Fora Temer" na Globo - Portal Fórum https://t.co/Zdj2K37skr\n&#3;',0,0,0,0,neutro
'Braga diz não saber se vota com Dilma https://t.co/VpF237Knts\n&#3;',0,0,1,0,positivo
'@operti @tiberioazul a Dilma vetou.\n&#3;',0,0,0,0,neutro
'Retweeted Rádio Guaíba (@RdGuaibaOficial):Temer admite incluir idade mínima para aposentadoria na reforma da... https://t.co/liyDYcgARa\n&#3;',0,0,0,0,neutro
'Sen somos contrários aos casuísmo queremos que se cumpra a lei. Fora Dilma. 11 mi  desempregos #olimpiadassemdilma  https://t.co/AysoCCv4aa\n&#3;',0,0,0,1,negativo
'Guilherme Weber terminar a entrevista no Jô com um "Fora Temer" foi sem dúvidas a melhor parte do programa\n&#3;',1,0,0,0,positivo
'Temer defende idade mínima para aposentadoria e admite aumento de imposto https://t.co/CQ3yFMwTvi #Legislação #Política\n&#3;',0,1,1,0,positivo
'Dilma critica secretária da Mulher do governo Temer https://t.co/NZxWwTMtxc\n&#3;',0,0,2,0,positivo
'Dilma critica secretária da Mulher do governo Temer https://t.co/NZxWwTMtxc\n&#3;',0,0,2,0,positivo
'CERVERÒ # Dilma ROUBOU PRA ELA e PT e PROPINOU MILHOES na COMPRA das SUCATAS da REFINARIA PASSADENA https://t.co/TrNmSQmakJ\n&#3;',0,0,0,1,negativo
'Michel Temer Golpistahttps://t.co/hkon4BR024\n&#3;',0,0,1,0,positivo
'Retweeted Rádio Guaíba (@RdGuaibaOficial):Minha Casa  Minha Vida: ministro fala que Dilma passou “cheque sem... https://t.co/Tt77t6raUT\n&#3;',0,0,0,0,neutro
'Retweeted Rádio Guaíba (@RdGuaibaOficial):Cerveró delata Dilma e filho de FHC em depoimento na Lava Jato... https://t.co/V3Lbn8OoVu\n&#3;',0,0,0,0,neutro
'Vamos??? https://t.co/7K7gRJsvdD\n&#3;',0,0,0,0,neutro
'@_SenhorAlberto @acidp4nic boatos que a Dilma vai ver realmente o que é PT aooooo tchê tchê\n&#3;',0,0,0,0,neutro
'Dilma vetou  Temer liberou. Palmas para você que apoiou o golpe e agora vai ficar sem Internet. https://t.co/mAq4jUU2cc\n&#3;',0,0,2,0,positivo
'Dilma vetou  Temer liberou. Palmas para você que apoiou o golpe e agora vai ficar sem Internet. https://t.co/mAq4jUU2cc\n&#3;',0,0,2,0,positivo
'@ricardope @fernaovale isso é fake pq proposta veio desde Dilma e contou com apoio total do PT/Sindicatos. Absurdo é Temer comprar isso\n&#3;',0,1,2,0,positivo
'@ricardope @fernaovale isso é fake pq proposta veio desde Dilma e contou com apoio total do PT/Sindicatos. Absurdo é Temer comprar isso\n&#3;',0,1,2,0,positivo
'@portalfab Michel Temer is a weak leader overthrow him https://t.co/Er9WdhFN0s\n&#3;',0,0,1,0,positivo
'Temer defende idade mínima para aposentadoria e admite aumento de imposto #Legislação #Política https://t.co/NqUScxe0mB\n&#3;',0,1,1,0,positivo
'Estátuas que só se mexiam diante do vil metal! https://t.co/lTsemwjh5D\n&#3;',0,1,0,0,negativo
'Temer en la cuerda floja - Brecha\n&#3;',0,0,1,0,positivo
'Dilma critica secretária da Mulher do governo Temer https://t.co/CU6hBW0vuI\n&#3;',0,0,2,0,positivo
'Dilma critica secretária da Mulher do governo Temer https://t.co/CU6hBW0vuI\n&#3;',0,0,2,0,positivo
'Temer cria o "Bolsa Planalto" que vai beneficiar 55 senadores com cargos no valor P$ 1 voto/pró.  https://t.co/CgRYV63Fcl\n&#3;',0,0,1,0,positivo
'Guilherme Weber terminar a entrevista no Jô com um "Fora Temer" foi sem dúvidas a melhor parte do programa https://t.co/nknbbuKbFG\n&#3;',1,0,0,0,positivo
'"@valor_economico: Para Temer queda menor que o esperado no PIB já é fruto de sua gestão..." Cara de pau!A verdade:https://t.co/gKz9Fb0pnc\n&#3;',0,0,0,0,neutro
'@AecioNeves vai você Dilma  Lula  e mais o caralho de asas para a cadeia. Seu cabra safado!\n&#3;',0,1,0,0,negativo
'CERVERÒ # Dilma ROUBOU PRA ELA e PT e PROPINOU MILHOES na COMPRA das SUCATAS da REFINARIA PASSADENA https://t.co/ZfNuj5oCCr\n&#3;',0,0,0,1,negativo
'Feliz 2-J....LBS del jueves "  El gozo de temer a Dios "https://t.co/CJhtOmmO1t #labuenasemilla\n&#3;',1,0,1,0,positivo
'Temer tem q melhorar muito  mas se a Dilma voltar vai piorar amiguinho  seja realista.\n&#3;',1,0,1,1,positivo
'Temer tem q melhorar muito  mas se a Dilma voltar vai piorar amiguinho  seja realista.\n&#3;',1,0,1,1,positivo
'To ensinado à Dilma como da PT\n&#3;',0,0,0,0,neutro
'UM Grande elogio! https://t.co/Yj7POy1ddA\n&#3;',0,0,0,0,neutro
'Adicionei um vídeo a uma playlist @YouTube https://t.co/W24Q6uKBIp: Se Dilma voltar  o Brasil vai virar uma Venezuela\n&#3;',0,0,0,0,neutro
'#OJogoNoFioDaNavalha  https://t.co/mcJdpwTi1x\n&#3;',0,0,0,0,neutro
'É  com mt pesar  q declaramos que nesta madrugada de 3 de Junho perdemos mais um boteador. Descanse em paz  ó mestr https://t.co/rWM8K1ROsZ\n&#3;',0,0,0,1,negativo
'Brasil: Gobierno de Temer quiere adelantar sentencia de impeachment contra Rousseff » https://t.co/tj5S9nMGPj https://t.co/izyJgV06ov\n&#3;',0,0,1,0,positivo
'Retweeted Jessica Hübler (@jesshubler):Dilma participa de ato de rua nesta sexta  em Porto Alegre@bibianabrl @RdGuaibaOficial\n&#3;',0,0,0,0,neutro
'Retweeted Jessica Hübler (@jesshubler):Anastasia rejeita pedido de Dilma para incluir áudios de Machado no... https://t.co/sKa5E8QcZb\n&#3;',0,0,0,0,neutro
'@marmilbr Michel Temer is a weak leader overthrow him https://t.co/uoOQjQIxE5\n&#3;',0,0,1,0,positivo
'@Mao6ix culpa da dilma\n&#3;',0,0,1,0,positivo
'Dilma eu quero que você vá.... https://t.co/ior4dJBBUU\n&#3;',0,0,0,0,neutro
'@T13 será porque algo a de temer.\n&#3;',0,0,1,0,positivo
'Feliz 2-J....LBS del jueves "El gozo de temer a Dios"https://t.co/CJhtOmmO1t #labuenasemilla "\n&#3;',1,0,1,0,positivo
'@flaviaschaun fora Temer\n&#3;',0,0,1,1,neutro
'Você é contra ou a favor do afastamento definitivo de Dilma Rousseff? https://t.co/WDDpTVB8P3\n&#3;',0,0,0,0,neutro
'Temer nunca será um Macri. https://t.co/JMCsyZFfOD\n&#3;',0,0,1,0,positivo
'Pres @MichelTemer esse caso tem que ser esclarecido. Ponha seu empenho nisso. https://t.co/7XJVRhpAY0\n&#3;',1,0,0,0,positivo
'Presidente do Bradesco era informado sobre ações ilícitas no Carf  diz PF. Dilma trambique queria Trabuco mi.. https://t.co/8SUifNwEWV\n&#3;',0,1,0,0,negativo
'Marqueteiro de Lula e Dilma será alvo de nova operação da Polícia Federal https://t.co/tCFgHboif4\n&#3;',0,0,0,0,neutro
'05.09.2014ARTIGO: "Por que os bancos querem derrotar Dilma"Numa única palavra: ganância. Nunca os banqueiros... https://t.co/H2XBKBLYdo\n&#3;',0,0,0,1,negativo
'E por último  fora Temer.\n&#3;',0,0,1,1,neutro
'@DemianCamara O Gov Dilma não estava bem  mas acreditar que Temer e o PMDB seriam melhores é utopia. É acreditar que vaca pode voar. E vem +\n&#3;',1,0,3,0,positivo
'@DemianCamara O Gov Dilma não estava bem  mas acreditar que Temer e o PMDB seriam melhores é utopia. É acreditar que vaca pode voar. E vem +\n&#3;',1,0,3,0,positivo
'Os paneleiros da varanda Gourmet e da Av.Paulista fizeram o quê? LEGALIZARAM A CORRUPÇÃO E A IMPUNIDADE da elite.  https://t.co/a1QbbrGZBI\n&#3;',0,0,0,0,neutro
'Agora cumprimento é assim: em 1º lugar  #ForaTemer https://t.co/0ipljk2X2u\n&#3;',0,0,0,0,neutro
'Guilherme quem ? https://t.co/H5680bCmEG\n&#3;',0,0,0,0,neutro
'@nedicr56 de qlqr forma  Wyllyans foi apoiador de Dilma\n&#3;',0,0,0,0,neutro
'#progressives #intl #press kept #EvoMorales abuses of power& repression under the radar but now its out of control https://t.co/qk6A0VTz05\n&#3;',0,0,0,1,negativo
'Pormas que tentem me explicar eu não vou conseguir entender. Ainda mais sem extinguir os "DASs"  https://t.co/yAy741jKlm\n&#3;',0,0,0,0,neutro
'Yo ajaj https://t.co/Hi4LBiy9zw\n&#3;',0,0,0,0,neutro
'Todos os homens fortes ligados ao governo Lula/Dilma delataram a participação de ambos nos crimes.De extrema confiança hj são mentirosos...\n&#3;',2,1,0,0,positivo
'@foraptforadilma TEMER YOU IMPOSTER....YOU CROOK AGEANT FOR CIA\n&#3;',0,0,1,0,positivo
'Dilma...já ouvi falar esse nome...Já não sei quem é essa pessoa....Bem vindo ao futuro   Brasillllll\o/\n&#3;',0,0,0,0,neutro
'Nada é forte para uma Suprema Corte de um país com zero de seriedade e justiça.Podem tudo  sabem o povo que têm. https://t.co/13mEoIsDeQ\n&#3;',2,0,0,0,positivo
'Qualquer atitude diferente do povo reaver voto e reconduzir Dilma ao poder é inútil. Ou alguém conhece alguma fora da força da massa?\n&#3;',1,1,1,1,neutro
'Dilma Bolada @diImabr  2 de junMaringá tem tanta gente maravilhosa...26 retweets 129 curtiramResponder   Retwee\n&#3;',0,0,0,0,neutro
'"mais fácil ver a dilma do que ver vc pâmella"\n&#3;',1,0,0,0,positivo
'@pedreco @tiberioazul *irony**irony* esses dias vi notícia/lide jogando essa  que o aumento foi negociado com a Dilma.\n&#3;',0,0,0,0,neutro
'#OJogoNoFioDaNavalha  https://t.co/0VKxkthLK1\n&#3;',0,0,0,0,neutro
'Não existe almoço grátis  alguém vai pagar o déficit de 170bi que Dilma deixou  que somado aos juros pagos já... https://t.co/aebZL4TVmM\n&#3;',0,0,0,0,neutro
'@T13 ESTA CAGADO EL CORRUPTO DE TEMER PUEDE QUE LO SAQUEN DEL CARGO ANTES DE TIEMPO\n&#3;',0,1,0,1,negativo
'@marciaafig @valentinsguigna @maurimacriii @mauriciomacri já vem vindo... https://t.co/XdBhdJUsxv https://t.co/iUDc7huSoB\n&#3;',0,0,0,0,neutro
'https://t.co/WDDpTVB8P3\n&#3;',0,0,0,0,neutro
'TEMER ILEGÍTIMO ESTÁ COMPRANDO OS SERVIDORES PÚBLICOS. https://t.co/slYb3BP4yp\n&#3;',0,1,1,0,positivo
'Gente sem classe só sobe na vida por meios torpes. https://t.co/lDHfKBMOm2\n&#3;',0,1,0,0,negativo
'Gente sem classe só sobe na vida por meios torpes. https://t.co/lDHfKBMOm2\n&#3;',0,1,0,0,negativo
'Maduro Lula  Dilma  Morales  Castros são os #GafanhotosVermelhos da América Latina.Elimina essa praga\n&#3;',1,0,0,0,positivo
'24º Interino da Saúde leva esposa em evento oficial. 25º Temer Pede que Brasil esqueça crise. 26º Evangélico recebe passaporte diplomático\n&#3;',1,0,1,0,positivo
'E falou por teleconferencia Covarde! @guardian @BBC @teleSURtv @ggreenwald @Reuters @ActualidadRT @agenciapublica https://t.co/88u5oA3sDz\n&#3;',0,0,0,0,neutro
'Fora Temer https://t.co/V89GAB8x2C\n&#3;',0,0,1,1,neutro
'Só aí  meu amigos  foram 26 conversas pra boi dormir que não revalidam seu voto. Que não trazem Dilma de volta. Que o(a) fazem de palhaço.\n&#3;',1,1,1,0,positivo
'Qualquer atitude diferente do povo reaver voto e reconduzir Dilma ao poder é inútil. Ou alguém conhece alguma fora da força da massa?\n&#3;',1,1,1,1,neutro
'Presidente do Bradesco era informado sobre ações ilícitas no Carf  diz PF. Dilma trambique queria Trabuco mi.. https://t.co/2mCrd9J5yH\n&#3;',0,1,0,0,negativo
'Marqueteiro de Lula e Dilma será alvo de nova operação da Polícia Federal https://t.co/CL5NQEfH2q\n&#3;',0,0,0,0,neutro
'BOAS NOITES É FORA TEMER !!!\n&#3;',1,0,1,1,positivo
'Michel temer da TL https://t.co/FjptEJVaBN\n&#3;',0,0,1,0,positivo
'O que Dilma propõe é o respeito às leis. Pra nós é um novo PARADIGMA.#PalavraDaSalvação !\n&#3;',0,0,0,0,neutro
'#LoveBTS "oi tia" #방탄소년단 https://t.co/AFrOAVRNv9\n&#3;',0,0,0,0,neutro
'Teori retira sigilo da delação premiada de Cerveró: Ele acusa Dilma de saber detalhes da compra da refinaria ... https://t.co/R47scxI5WY\n&#3;',1,0,1,0,positivo
'O BRASIL ESTÁ ACREDITANDO NO TEMER... VAI RECEBER O PT DE VOLTA. https://t.co/3FrcmOO2u2\n&#3;',0,0,2,0,positivo
'Temer admite incluir idade mínima para aposentadoria na reforma da Previdência https://t.co/YhfybaoNom\n&#3;',0,0,1,0,positivo
'@ossosgraudos Pois é  @dilmabr  o @micheltemer diz que é graças a ele. Quer levar seus méritos. https://t.co/1VnT2CC7fT\n&#3;',0,0,0,0,neutro
'@ossosgraudos Pois é  @dilmabr  o @micheltemer diz que é graças a ele. Quer levar seus méritos. https://t.co/1VnT2CC7fT\n&#3;',0,0,0,0,neutro
'Já tá podendo ter um meme de "valeu  Temer" igual o "thanks  Obama"? https://t.co/U3ODvwgB7e\n&#3;',1,0,0,0,positivo
'@emirsader @LaraSfair e msm assim a Dilma queria privatizar a Caixa. Não teve tempo..\n&#3;',0,0,0,0,neutro
'"mais fácil topar com a dilma do q com vc pâmella"\n&#3;',1,0,0,0,positivo
'TRE de São Paulo confirma: Temer está inelegível por oito anos https://t.co/DwX3lvQvqv\n&#3;',1,1,1,0,positivo
'@omartodavia @AlejaSuzzarini MACRI Y TEMER  TAL PARA CUAL\n&#3;',0,0,1,0,positivo
'No hay que temer a los que tienen otra opinión  sino a aquellos que tienen otra opinión pero son demasiado cobardes para manifestarla...\n&#3;',0,1,1,0,positivo
'#OJogoNoFioDaNavalha  https://t.co/DrrWosPIBM\n&#3;',0,0,0,0,neutro
'O ministro-chefe da Advocacia Geral da União do governo eleito e advogado da presidenta Dilma: https://t.co/79fuGuZoWq via @YouTube\n&#3;',0,0,0,0,neutro
'Guilherme Weber MITOU ao falar: FORA  TEMER.!!\n&#3;',0,0,1,1,neutro
'@letisiane dilma BOLADA\n&#3;',0,0,0,0,neutro
'Exemplo de mulher essa Jandira!!! https://t.co/7ciGPBDuQC\n&#3;',0,0,0,0,neutro
'@aneldecaveira @DaniloGentili @AecioNeves n dou mta morak pro q estadao publica  Aecio mais q ngn  queria a Dilma fora\n&#3;',0,0,0,1,negativo
'Porque será que @dilmabr @LulapeloBrasil @ptbrasil que são tão contra os preconceitos se tornam tão preconceituosos  https://t.co/anzuBHGwxI\n&#3;',1,1,0,0,neutro
'Petroleiros anunciam greve contra Temer e entrega do pré sal aos americanos https://t.co/lHptZ3ToW3\n&#3;',0,0,1,0,positivo
'Com certeza o @MichelTemer  irá acompanha-lo nessa empreitada e dará ordens ao @joseserra_  para ajuda-lo.Sucesso!! https://t.co/cN7NejGUHK\n&#3;',0,0,0,0,neutro
'Presidente do sindicato de ladrões. https://t.co/Gdt71chCMP\n&#3;',0,0,0,0,neutro
'Leis + severas q ñ serão cumpridas ñ adianta responsáveis são os primeiros ñ cumpri-las.polícia tem q ser reciclada. https://t.co/BiHc1wQvCe\n&#3;',1,1,0,0,neutro
'só gente desprovida de beleza e principalmente inteligência  https://t.co/RGdnbTqDQi\n&#3;',0,0,0,0,neutro
'só gente desprovida de beleza e principalmente inteligência  https://t.co/RGdnbTqDQi\n&#3;',0,0,0,0,neutro
'A lo mejor si tiene razon el psuv en decir que no habra revocatorio  y es que el tipo renuncia. #2016YoRevoco  https://t.co/KLKcyLNIt7\n&#3;',0,0,0,0,neutro
'Voz do Temer é de desenho animado.\n&#3;',1,0,1,0,positivo
'https://t.co/QO2bcSfRFv\n&#3;',0,0,0,0,neutro
'Delação de Cerveró mostra que Dilma mentiu sobre Pasadena e que Delcídio agiu a mando da petista https://t.co/lxUMQymk0a @uchoinfo\n&#3;',0,0,0,1,negativo
'@AgregPolitica @UOLSério que notícia BOA 🤗Posso acreditar nessa notícias?O dinheiro vai voltar👏@Heitor_Ferrer @silva_marina @MichelTemer\n&#3;',1,0,1,0,positivo
'Exemplo de pessoa essa Jandira!!! https://t.co/7ciGPBDuQC\n&#3;',0,0,0,0,neutro
'Eu acho mt engraçado esse povo reclamando que não tem emprego  que Dilma é isso ou aquilo mas vive de mesada e a gasosa do carro o pai banca\n&#3;',1,0,0,0,positivo
'@muylaerte interessante nao mostrou isso na Globonews mas mostraram os protestos contra o Temer interessante! !!\n&#3;',2,0,1,0,positivo
'parabéns Fora Temer https://t.co/q3Wez48BvS\n&#3;',0,0,1,1,neutro
'Ah é? Então pelo visto Dilma vai ganhar no voto num Senado limpo. Ou alguém descobrirá alguma lei. STF talvez nos salvará. Inocência demais\n&#3;',1,0,2,1,positivo
'Bené conta ação de assessor de dilma p direcionar contrato milion de publ da presidência p quitar dívida c ag pepperhttps://t.co/vTGAFRP7O2\n&#3;',0,0,0,0,neutro
'@joa_luiz @MichelTemer exatamente! Metem a mão na cara dura e o povo acostumou já...\n&#3;',0,1,0,0,negativo
'A mídia sem escrúpulo e a tentativa de incriminar Dilma. Inútil  ela está na rua https://t.co/Ehx749WYqP via @tijolaco\n&#3;',0,1,0,1,negativo
'Imagina se o Temer fizesse isso. https://t.co/9qC17TrB3R\n&#3;',0,0,1,0,positivo
'Estou preocupado @BahiaClub Depois de tanta luta p/ tirar #Dilma e PT só espero q esse acordão p/ livrar #Lula e #Dilma do Temer não exista.\n&#3;',0,1,3,0,positivo
'Estou preocupado @BahiaClub Depois de tanta luta p/ tirar #Dilma e PT só espero q esse acordão p/ livrar #Lula e #Dilma do Temer não exista.\n&#3;',0,1,3,0,positivo
'Dilma sabia das propinas de Pasadena  diz Cerveró\n&#3;',0,0,0,0,neutro
'Defesa e apoiadores de Dilma abandonam reunião e comissão aprova rejeição de gravações   por Eduardo Brescian... https://t.co/hiZFJMpabS\n&#3;',0,0,0,1,negativo
'Temer defende idade mínima e não descarta volta da CPMF   por Catarina Alencastro  O Globo: Catarina Alenca... https://t.co/8e1nk1X15K\n&#3;',0,0,1,0,positivo
'@tijolaco @CSA1103 Temer é um filho da puta canalha !!\n&#3;',0,2,1,0,positivo
'Defesa e apoiadores de Dilma abandonam reunião e comissão aprova rejeição de gravações   por Eduardo ... https://t.co/MFAtrSMV9p timbeta\n&#3;',0,0,0,1,negativo
'Temer defende idade mínima e não descarta volta da CPMF   por Catarina Alencastro  O Globo: Catarin... https://t.co/N8W3koxZim timbeta\n&#3;',0,0,1,0,positivo
'Defesa e apoiadores de Dilma abandonam reunião e comissão aprova rejeição de gravações   por Ed... https://t.co/tx9LfhM73J #SDV #TimBeta\n&#3;',0,0,0,1,negativo
'Temer defende idade mínima e não descarta volta da CPMF   por Catarina Alencastro  O Globo: C... https://t.co/XYSdUWfYS9 #SDV #TimBeta\n&#3;',0,0,1,0,positivo
'Temer defende idade mínima e não descarta volta da CPMF   por Catarina Alencastro  O Globo: Catarina Alenca... https://t.co/oFAwRAF5TW\n&#3;',0,0,1,0,positivo
'@Tomasmental #teleSURtv @dilmabr de malas. Maldita su nalga\n&#3;',0,1,0,0,negativo
'Temer defende idade mínima e não descarta volta da CPMF   por Catarina Alencastro  O Globo: Catarina Alenca... https://t.co/vUmlxTz5BR\n&#3;',0,0,1,0,positivo
'CORRETÍSSIMO! 👏👏👏 #ForaTemer https://t.co/CpNsj11OQq\n&#3;',0,0,0,0,neutro
'Na cabeça dos petistas catapultar o País ao Primeiro mundo  correto  justo e bom  @MichelTemer acaba com BolsFamilia https://t.co/kwwhuIl3g2\n&#3;',3,0,0,0,positivo
'Complô contra Dilma envolveu políticos e STF. Por André Barrocal - Romero Jucá e Sérgio Machado são velhos... https://t.co/9qvXs7J3jw\n&#3;',1,1,0,0,neutro
'Olha  falando sério; com Lindbergh  Gleisi Hoffmann e Cardozo defendendo  a Dilma não tem a menor chance!!!\n&#3;',0,0,0,0,neutro
'📣 #ForaTemer Empresários sugerem que Temer faça mal rápido e bem aos poucos https://t.co/zBcA4t9k5I\n&#3;',1,0,1,0,positivo
'Senadores reduzem prazo para @dilmabr apresentar defesa à Comissão do Impeachment. #Moments⚡https://t.co/QSMUs1T103\n&#3;',0,0,0,0,neutro
'Ator Guilherme Weber finaliza participação no Jô Soares  agora à noite  soltando um "Fora Temer". O ator foi aplaudido pela platéia e Jô.\n&#3;',0,0,2,0,positivo
'Aliados de Dilma articulam reversão de votos em processo de impeachment https://t.co/kTofXrPKNl\n&#3;',1,0,0,0,positivo
'Aliados de Dilma articulam reversão de votos em processo de impeachment https://t.co/kTofXrPKNl https://t.co/pTMOQdjswA\n&#3;',1,0,0,0,positivo
'Ministro sugere que servidores da CGU sem identificação com Temer deixem os cargos https://t.co/zgXr9kJxMI\n&#3;',0,0,1,0,positivo
'@nedicr56 @KatiaAbreu é eu faço meia culpa por me acomodar. Agora vamos defender democracia na figura do mandato da Presidenta Dilma\n&#3;',0,0,1,1,neutro
'Ué! Com a queda de Dilma  a Lava Jato e as operações da PF não iam acabar? https://t.co/0P5IZ5uO6A https://t.co/uu9QRHrM1i\n&#3;',0,0,0,0,neutro
'Aliados de Dilma articulam reversão de votos em processo de impeachment https://t.co/7tvRmhBwta\n&#3;',1,0,0,0,positivo
'Aliados de Dilma articulam reversão de votos em processo de impeachment https://t.co/kTofXrPKNl https://t.co/G7Lh6rxdRY\n&#3;',1,0,0,0,positivo
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/WRARbiSBXZ\n&#3;',0,2,1,0,positivo
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/WRARbiSBXZ\n&#3;',0,2,1,0,positivo
'Globo falida   atira para todo lado! https://t.co/kTZGNRYjsi\n&#3;',0,1,0,0,negativo
'Pão....tá apelando até pra macumba a sapa gorda....😂😂😂😂😂😂😂 https://t.co/Ngzu6Avi9J\n&#3;',0,0,0,0,neutro
'Boatos de que se todo mundo responder esse tweet com fora temer eu vou acordar curado amanhã!\n&#3;',1,0,0,0,positivo
'Interessante nao vi isso na TV mas mostraram o protesto contra o Temer interessante! !!!! https://t.co/v1F7iKdIXJ\n&#3;',2,0,1,0,positivo
'Interessante nao vi isso na TV mas mostraram o protesto contra o Temer interessante! !!!! https://t.co/v1F7iKdIXJ\n&#3;',2,0,1,0,positivo
'Tive uma conversa com um amigo político s/ este tema hj a tarde... https://t.co/IExXFts3Li\n&#3;',1,0,0,1,positivo
'Tive uma conversa com um amigo político s/ este tema hj a tarde... https://t.co/IExXFts3Li\n&#3;',1,0,0,1,positivo
'Perdão @dilmabr @inst_lula pela conivência e acomodação dos que pensam que lutar pela democracia é digitar e aparecer num momento gravíssimo\n&#3;',0,0,1,0,positivo
'E aí @dilmabr @LulapeloBrasil @ptbrasil  o que dizer deste delator golpista 😞 https://t.co/G4XbBreOdV\n&#3;',0,1,0,0,negativo
'https://t.co/nF95iyjNg4 #AvanteTemer\n&#3;',0,0,0,0,neutro
'DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS. @hora1 @BandTV\n&#3;',0,0,0,0,neutro
'Sem comentários @MichelTemer inoportuno  inaceitável para o momento que o país atravessa.E ainda ousam falar em CPMF https://t.co/QsRBJ8eq1V\n&#3;',0,2,0,0,negativo
'New post added at Jessy News - Brazil Acting President Pushes For Quick Dilma Rousseff... https://t.co/W0VZP7sOCK\n&#3;',0,0,0,0,neutro
'Senador Magno Malta causa a ira de petistas ao comparar Lula e Dilma a traficantes de drogas veja https://t.co/S7ZkbceTce\n&#3;',0,1,0,0,negativo
'New post added at Jessy News - Brazil Acting President Pushes For Quick Dilma Rousseff... https://t.co/RldSVikb2i\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/hMy89gEbGb https://t.co/pZkDiXfvDc\n&#3;',0,0,0,1,negativo
'Senador diz na tribuna do Senado que em um país sério Dilma já estaria presa. Veja o vídeo |... https://t.co/t50GcJmRXN\n&#3;',1,1,0,0,neutro
'A travessia e seus desafios - Não há surpresas quanto às dificuldades do governo interino de Michel Temer  por ... https://t.co/IhlMXIAY5y\n&#3;',0,0,1,0,positivo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/gQu9yzLSku https://t.co/w7AesxRmET\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/Evuua8UDeX https://t.co/IBR0viqrjR\n&#3;',0,0,0,1,negativo
'https://t.co/nF95iyjNg4\n&#3;',0,0,0,0,neutro
'Seria se trouxesse resultado;mas ela é blindada!Qtas delações já a colocaram na linha de frente e foram ignoradas... https://t.co/UgvnAN184I\n&#3;',0,1,0,0,negativo
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/aHAqJFYJWp\n&#3;',0,2,1,0,positivo
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/aHAqJFYJWp\n&#3;',0,2,1,0,positivo
'Alma penada - Dilma exige a volta da Controladoria que nunca enxergou a roubalheira descontrolada https://t.co/UUMLGQELBg\n&#3;',1,1,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/di1XrH8kaW https://t.co/lM9uG5VJyq\n&#3;',0,0,0,1,negativo
'Fora Temer!\n&#3;',0,0,1,1,neutro
'Dilma passa de impopular à líder de massas. Por Najla Passos - Nos dez últimos dias  tive duas oportunidades de... https://t.co/j18bS60s6O\n&#3;',0,1,0,0,negativo
'DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS. @vitimasBancoop\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/9cItiH6Q46 https://t.co/smgV49uyYW\n&#3;',0,0,0,1,negativo
